bodysite	metabolites	restored	type_restoration	FMT_effect	chem_name
plasma	100004328	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/14:0, d16:1/16:0)*
plasma	100004329	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/16:0, d18:1/16:1)*
plasma	100004396	NS	normal	NS	plasma_untarg_3-hydroxyadipate
plasma	100004414	NS	normal	NS	plasma_untarg_2-hydroxyphytanate*
plasma	100004494	NS	normal	NS	plasma_untarg_3-hydroxycotinine glucuronide
plasma	100004499	NS	normal	NS	plasma_untarg_6-oxopiperidine-2-carboxylate
plasma	100004509	NS	normal	NS	plasma_untarg_S-allylcysteine
plasma	100004523	NS	normal	NS	plasma_untarg_N-delta-acetylornithine
plasma	100004541	NS	normal	NS	plasma_untarg_acisoga
plasma	100004542	NS	normal	NS	plasma_untarg_2-aminoheptanoate
plasma	100004552	NS	normal	NS	plasma_untarg_1-eicosapentaenoyl-GPE (20:5)*
plasma	100004561	NS	normal	NS	plasma_untarg_N-formylanthranilic acid
plasma	100004575	NS	normal	NS	plasma_untarg_N2,N5-diacetylornithine
plasma	100004634	NS	normal	NS	plasma_untarg_3-methoxytyramine sulfate
plasma	100004635	NS	normal	NS	plasma_untarg_methionine sulfone
plasma	100004646	NS	normal	NS	plasma_untarg_cyclo(ala-pro)
plasma	100005350	NS	normal	NS	plasma_untarg_1-linolenoyl-GPC (18:3)*
plasma	100005351	NS	normal	NS	plasma_untarg_1-eicosapentaenoyl-GPC (20:5)*
plasma	100005352	NS	normal	NS	plasma_untarg_1-eicosenoyl-GPC (20:1)*
plasma	100005353	NS	normal	NS	plasma_untarg_1-nonadecanoyl-GPC (19:0)
plasma	100005367	NS	normal	NS	plasma_untarg_N-acetylalliin
plasma	100005371	NS	normal	NS	plasma_untarg_1-dihomo-linolenoyl-GPE (20:3n3 or n6)*
plasma	100005372	NS	normal	NS	plasma_untarg_1-(1-enyl-oleoyl)-GPE (P-18:1)*
plasma	100005373	NS	normal	NS	plasma_untarg_fructosyllysine
plasma	100005376	NS	normal	NS	plasma_untarg_1-eicosenoyl-GPE (20:1)*
plasma	100005383	NS	normal	NS	plasma_untarg_N-methylpipecolate
plasma	100005384	NS	normal	NS	plasma_untarg_O-sulfo-tyrosine
plasma	100005389	NS	normal	NS	plasma_untarg_ferulic acid 4-sulfate
plasma	100005391	NS	normal	NS	plasma_untarg_3-(3-hydroxyphenyl)propionate sulfate
plasma	100005402	NS	normal	NS	plasma_untarg_11-ketoetiocholanolone glucuronide
plasma	100005403	NS	normal	NS	plasma_untarg_etiocholanolone glucuronide
plasma	100005418	NS	normal	NS	plasma_untarg_17alpha-hydroxypregnanolone glucuronide
plasma	100005466	NS	normal	NS	plasma_untarg_N-acetyltaurine
plasma	100005673	NS	normal	NS	plasma_untarg_1-docosapentaenoyl-GPC (22:5n6)*
plasma	100005714	NS	normal	NS	plasma_untarg_1-linolenoyl-GPE (18:3)*
plasma	100005716	NS	normal	NS	plasma_untarg_1-oleoyl-GPG (18:1)*
plasma	100005717	NS	normal	NS	plasma_untarg_1-palmitoyl-GPG (16:0)*
plasma	100005834	NS	normal	NS	plasma_untarg_9-hydroxystearate
plasma	100005850	NS	normal	NS	plasma_untarg_3-methylglutarylcarnitine (2)
plasma	100005864	NS	normal	NS	plasma_untarg_methyl glucopyranoside (alpha + beta)
plasma	100005933	NS	normal	NS	plasma_untarg_o-hydroxyatorvastatin
plasma	100005939	NS	normal	NS	plasma_untarg_p-hydroxyatorvastatin
plasma	100005946	NS	normal	NS	plasma_untarg_2-keto-3-deoxy-gluconate
plasma	100005985	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/14:0, d18:1/14:1)*
plasma	100005986	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/24:1, d18:2/24:0)*
plasma	100005996	NS	normal	NS	plasma_untarg_octadecenedioylcarnitine (C18:1-DC)*
plasma	100005998	NS	normal	NS	plasma_untarg_octadecanedioylcarnitine (C18-DC)*
plasma	100006005	NS	normal	NS	plasma_untarg_5alpha-androstan-3alpha,17beta-diol monosulfate (2)
plasma	100006051	NS	normal	NS	plasma_untarg_myristoleoylcarnitine/physeteroylcarnitine (C14:1)*
plasma	100006056	depleted	normal	depleted normal	plasma_untarg_N-formylphenylalanine
plasma	100006065	NS	normal	NS	plasma_untarg_cyclo(pro-val)
plasma	100006082	NS	normal	NS	plasma_untarg_4-hydroxychlorothalonil
plasma	100006089	NS	normal	NS	plasma_untarg_isoeugenol sulfate
plasma	100006092	NS	normal	NS	plasma_untarg_tyramine O-sulfate
plasma	100006098	restored	normal	restored normal	plasma_untarg_3-hydroxypyridine sulfate
plasma	100006105	restored	normal	restored normal	plasma_untarg_4-methylguaiacol sulfate
plasma	100006106	NS	normal	NS	plasma_untarg_maltol sulfate
plasma	100006108	NS	normal	NS	plasma_untarg_phenylacetylcarnitine
plasma	100006116	NS	normal	NS	plasma_untarg_methyl-4-hydroxybenzoate sulfate
plasma	100006125	NS	normal	NS	plasma_untarg_vanillic alcohol sulfate
plasma	100006126	NS	normal	NS	plasma_untarg_4-vinylguaiacol sulfate
plasma	100006129	NS	normal	NS	plasma_untarg_vanillactate
plasma	100006171	NS	normal	NS	plasma_untarg_eugenol sulfate
plasma	100006184	NS	normal	NS	plasma_untarg_2-methoxyresorcinol sulfate
plasma	100006190	NS	normal	NS	plasma_untarg_2-acetamidophenol sulfate
plasma	100006191	restored	normal	restored normal	plasma_untarg_p-cresol glucuronide*
plasma	100006203	depleted	normal	depleted normal	plasma_untarg_acesulfame
plasma	100006260	restored	normal	restored normal	plasma_untarg_6-hydroxyindole sulfate
plasma	100006262	NS	normal	NS	plasma_untarg_4-methoxyphenol sulfate
plasma	100006264	NS	normal	NS	plasma_untarg_propyl 4-hydroxybenzoate sulfate
plasma	100006271	NS	normal	NS	plasma_untarg_ethylparaben sulfate
plasma	100006282	NS	normal	NS	plasma_untarg_umbelliferone sulfate
plasma	100006290	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/20:0, d16:1/22:0)*
plasma	100006292	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/20:1, d18:2/20:0)*
plasma	100006293	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*
plasma	100006294	NS	normal	NS	plasma_untarg_behenoyl sphingomyelin (d18:1/22:0)*
plasma	100006295	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*
plasma	100006296	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*
plasma	100006298	NS	normal	NS	plasma_untarg_lignoceroyl sphingomyelin (d18:1/24:0)
plasma	100006314	NS	normal	NS	plasma_untarg_sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*
plasma	100006361	NS	normal	NS	plasma_untarg_dopamine 3-O-sulfate
plasma	100006363	NS	normal	NS	plasma_untarg_daidzein sulfate (2)
plasma	100006367	NS	normal	NS	plasma_untarg_3-hydroxyhexanoate
plasma	100006369	NS	normal	NS	plasma_untarg_N-carbamoylalanine
plasma	100006370	NS	normal	NS	plasma_untarg_3beta-hydroxy-5-cholestenoate
plasma	100006374	restored	normal	restored normal	plasma_untarg_1,2,3-benzenetriol sulfate (2)
plasma	100006375	NS	normal	NS	plasma_untarg_3-methoxycatechol sulfate (1)
plasma	100006376	NS	normal	NS	plasma_untarg_3-methoxycatechol sulfate (2)
plasma	100006378	NS	normal	NS	plasma_untarg_N-acetylkynurenine (2)
plasma	100006379	NS	normal	NS	plasma_untarg_C-glycosyltryptophan
plasma	100006430	NS	normal	NS	plasma_untarg_arabitol/xylitol
plasma	100006435	NS	normal	NS	plasma_untarg_N-acetylglucosamine/N-acetylgalactosamine
plasma	100006438	NS	normal	NS	plasma_untarg_citraconate/glutaconate
plasma	100006614	depleted	normal	depleted normal	plasma_untarg_adipoylcarnitine (C6-DC)
plasma	100006620	NS	normal	NS	plasma_untarg_nonanoylcarnitine (C9)
plasma	100006627	NS	normal	NS	plasma_untarg_suberoylcarnitine (C8-DC)
plasma	100006641	NS	normal	NS	plasma_untarg_glycochenodeoxycholate 3-sulfate
plasma	100006642	NS	normal	NS	plasma_untarg_glycodeoxycholate 3-sulfate
plasma	100006644	NS	normal	NS	plasma_untarg_taurodeoxycholic acid 3-sulfate
plasma	100006679	NS	normal	NS	plasma_untarg_phenol glucuronide
plasma	100006726	NS	normal	NS	plasma_untarg_linoleoyl ethanolamide (18:2)
plasma	100008903	NS	normal	NS	plasma_untarg_1,2-dilinoleoyl-GPC (18:2/18:2)
plasma	100008904	NS	normal	NS	plasma_untarg_1-stearoyl-2-oleoyl-GPC (18:0/18:1)
plasma	100008914	NS	normal	NS	plasma_untarg_1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)
plasma	100008915	NS	normal	NS	plasma_untarg_1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
plasma	100008916	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
plasma	100008917	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1)
plasma	100008918	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4)
plasma	100008919	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)
plasma	100008920	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)
plasma	100008921	NS	normal	NS	plasma_untarg_1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
plasma	100008928	NS	normal	NS	plasma_untarg_2-hydroxybutyrate/2-hydroxyisobutyrate
plasma	100008930	NS	normal	NS	plasma_untarg_oleate/vaccenate (18:1)
plasma	100008934	NS	normal	NS	plasma_untarg_2-hydroxylaurate
plasma	100008939	NS	normal	NS	plasma_untarg_isoleucylleucine/leucylisoleucine
plasma	100008952	NS	normal	NS	plasma_untarg_1-palmitoleoylglycerol (16:1)*
plasma	100008954	NS	normal	NS	plasma_untarg_palmitoyl dihydrosphingomyelin (d18:0/16:0)*
plasma	100008955	NS	normal	NS	plasma_untarg_tricosanoyl sphingomyelin (d18:1/23:0)*
plasma	100008956	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*
plasma	100008957	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/24:1, d18:1/24:2)*
plasma	100008976	NS	normal	NS	plasma_untarg_1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*
plasma	100008977	NS	normal	NS	plasma_untarg_1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
plasma	100008980	NS	normal	NS	plasma_untarg_1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*
plasma	100008984	NS	normal	NS	plasma_untarg_1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
plasma	100008985	NS	normal	NS	plasma_untarg_1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or n6)*
plasma	100008989	NS	normal	NS	plasma_untarg_1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*
plasma	100008990	NS	normal	NS	plasma_untarg_1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*
plasma	100008991	NS	normal	NS	plasma_untarg_1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
plasma	100008992	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*
plasma	100008993	NS	normal	NS	plasma_untarg_1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*
plasma	100008994	NS	normal	NS	plasma_untarg_1-stearoyl-2-linoleoyl-GPI (18:0/18:2)
plasma	100008996	NS	normal	NS	plasma_untarg_1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*
plasma	100008998	NS	normal	NS	plasma_untarg_gamma-tocopherol/beta-tocopherol
plasma	100008999	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*
plasma	100009000	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*
plasma	100009002	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*
plasma	100009003	NS	normal	NS	plasma_untarg_1-(1-enyl-oleoyl)-2-linoleoyl-GPE (P-18:1/18:2)*
plasma	100009004	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*
plasma	100009005	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*
plasma	100009006	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-dihomo-linolenoyl-GPC (P-16:0/20:3n3 or n6)*
plasma	100009007	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*
plasma	100009008	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*
plasma	100009009	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*
plasma	100009014	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
plasma	100009015	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*
plasma	100009019	NS	normal	NS	plasma_untarg_1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*
plasma	100009020	NS	normal	NS	plasma_untarg_1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*
plasma	100009021	NS	normal	NS	plasma_untarg_1-palmityl-2-arachidonoyl-GPC (O-16:0/20:4)*
plasma	100009025	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*
plasma	100009026	NS	normal	NS	plasma_untarg_behenoyl dihydrosphingomyelin (d18:0/22:0)*
plasma	100009027	NS	normal	NS	plasma_untarg_sphingomyelin (d18:0/18:0, d19:0/17:0)*
plasma	100009028	NS	normal	NS	plasma_untarg_N-palmitoyl-sphinganine (d18:0/16:0)
plasma	100009030	NS	normal	NS	plasma_untarg_lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
plasma	100009035	NS	normal	NS	plasma_untarg_1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*
plasma	100009036	NS	normal	NS	plasma_untarg_1-margaroyl-2-oleoyl-GPC (17:0/18:1)*
plasma	100009037	NS	normal	NS	plasma_untarg_1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*
plasma	100009038	NS	normal	NS	plasma_untarg_myristoyl dihydrosphingomyelin (d18:0/14:0)*
plasma	100009045	NS	normal	NS	plasma_untarg_phenylacetylglutamate
plasma	100009051	NS	normal	NS	plasma_untarg_1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or n6)*
plasma	100009066	NS	normal	NS	plasma_untarg_1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*
plasma	100009067	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*
plasma	100009069	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
plasma	100009075	NS	normal	NS	plasma_untarg_1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*
plasma	100009082	NS	normal	NS	plasma_untarg_1-linoleoyl-GPA (18:2)*
plasma	100009122	NS	normal	NS	plasma_untarg_1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*
plasma	100009123	NS	normal	NS	plasma_untarg_1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*
plasma	100009124	NS	normal	NS	plasma_untarg_1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*
plasma	100009125	NS	normal	NS	plasma_untarg_1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*
plasma	100009126	NS	normal	NS	plasma_untarg_1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*
plasma	100009130	NS	normal	NS	plasma_untarg_1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*
plasma	100009131	NS	normal	NS	plasma_untarg_1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
plasma	100009132	NS	normal	NS	plasma_untarg_1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*
plasma	100009134	NS	normal	NS	plasma_untarg_1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*
plasma	100009135	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*
plasma	100009138	NS	normal	NS	plasma_untarg_1-myristoyl-2-linoleoyl-GPC (14:0/18:2)*
plasma	100009139	NS	normal	NS	plasma_untarg_1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
plasma	100009140	NS	normal	NS	plasma_untarg_1-myristoyl-2-docosahexaenoyl-GPC (14:0/22:6)*
plasma	100009141	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*
plasma	100009142	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*
plasma	100009143	NS	normal	NS	plasma_untarg_1-palmitoyl-2-adrenoyl-GPC (16:0/22:4)*
plasma	100009144	NS	normal	NS	plasma_untarg_1-palmitoleoyl-2-docosahexaenoyl-GPC (16:1/22:6)*
plasma	100009146	NS	normal	NS	plasma_untarg_1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*
plasma	100009147	NS	normal	NS	plasma_untarg_1-stearyl-GPC (O-18:0)*
plasma	100009148	NS	normal	NS	plasma_untarg_1-oleoyl-2-dihomo-linolenoyl-GPC (18:1/20:3n3 or n6)*
plasma	100009153	NS	normal	NS	plasma_untarg_1-stearoyl-2-meadoyl-GPC (18:0/20:3n9)*
plasma	100009160	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
plasma	100009161	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-myristoyl-GPC (P-16:0/14:0)*
plasma	100009162	NS	normal	NS	plasma_untarg_1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*
plasma	100009166	NS	normal	NS	plasma_untarg_phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*
plasma	100009167	NS	normal	NS	plasma_untarg_phosphatidylcholine (18:0/20:5, 16:0/22:5n6)*
plasma	100009181	NS	normal	NS	plasma_untarg_1-stearoyl-2-oleoyl-GPI (18:0/18:1)*
plasma	100009184	NS	normal	NS	plasma_untarg_1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or n6)*
plasma	100009198	NS	normal	NS	plasma_untarg_1-stearyl-GPE (O-18:0)*
plasma	100009209	NS	normal	NS	plasma_untarg_1-palmitoyl-2-eicosapentaenoyl-GPE (16:0/20:5)*
plasma	100009215	NS	normal	NS	plasma_untarg_1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or n6)*
plasma	100009219	NS	normal	NS	plasma_untarg_1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*
plasma	100009220	NS	normal	NS	plasma_untarg_1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*
plasma	100009222	NS	normal	NS	plasma_untarg_1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*
plasma	100009225	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*
plasma	100009227	NS	normal	NS	plasma_untarg_1-linoleoyl-GPG (18:2)*
plasma	100009232	NS	normal	NS	plasma_untarg_thioproline
plasma	100009233	NS	normal	NS	plasma_untarg_palmitoylcholine
plasma	100009246	NS	normal	NS	plasma_untarg_2-methylserine
plasma	100009259	NS	normal	NS	plasma_untarg_glycocholate glucuronide (1)
plasma	100009264	NS	normal	NS	plasma_untarg_glycochenodeoxycholate glucuronide (1)
plasma	100009271	NS	normal	NS	plasma_untarg_(S)-3-hydroxybutyrylcarnitine
plasma	100009272	NS	normal	NS	plasma_untarg_glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
plasma	100009278	NS	normal	NS	plasma_untarg_14-HDoHE/17-HDoHE
plasma	100009326	NS	normal	NS	plasma_untarg_catechol glucuronide
plasma	100009329	depleted	normal	depleted normal	plasma_untarg_ascorbic acid 2-sulfate
plasma	100009331	NS	normal	NS	plasma_untarg_oleoylcholine
plasma	100009332	NS	normal	NS	plasma_untarg_arachidonoylcholine
plasma	100009333	NS	normal	NS	plasma_untarg_docosahexaenoylcholine
plasma	100009335	NS	normal	NS	plasma_untarg_dihomo-linolenoyl-choline
plasma	100009336	NS	normal	NS	plasma_untarg_eicosapentaenoylcholine
plasma	100009337	NS	normal	NS	plasma_untarg_caffeic acid sulfate
plasma	100009343	NS	normal	NS	plasma_untarg_1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*
plasma	100009345	NS	normal	NS	plasma_untarg_1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*
plasma	100009346	NS	normal	NS	plasma_untarg_phosphatidylcholine (14:0/14:0, 16:0/12:0)
plasma	100009347	NS	normal	NS	plasma_untarg_phosphatidylcholine (15:0/18:1, 17:0/16:1, 16:0/17:1)*
plasma	100009350	NS	normal	NS	plasma_untarg_phosphatidylcholine (18:1/20:2, 18:2/20:1)*
plasma	100009360	NS	normal	NS	plasma_untarg_1-oleoyl-2-docosapentaenoyl-GPC (18:1/22:5n3)*
plasma	100009361	NS	normal	NS	plasma_untarg_1-oleoyl-2-docosapentaenoyl-GPC (18:1/22:5n6)*
plasma	100009364	NS	normal	NS	plasma_untarg_phosphatidylcholine (18:0/20:2, 20:0/18:2)*
plasma	100009375	NS	normal	NS	plasma_untarg_1-linoleoyl-2-docosapentaenyol-GPC (18:2/22:5n3)*
plasma	100009376	NS	normal	NS	plasma_untarg_1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*
plasma	100009378	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-dihomo-linolenoyl-GPE (P-18:0/20:3n3 or n6)*
plasma	100009390	NS	normal	NS	plasma_untarg_lamotrigine
plasma	100009394	NS	normal	NS	plasma_untarg_hexadecadienoate (16:2n6)
plasma	100009406	NS	normal	NS	plasma_untarg_palmitoleoylcarnitine (C16:1)*
plasma	100009407	NS	normal	NS	plasma_untarg_pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)
plasma	100010834	NS	normal	NS	plasma_untarg_3-methylglutarate/2-methylglutarate
plasma	100010850	NS	normal	NS	plasma_untarg_4-hydroxyphenylacetylglutamine
plasma	100010869	NS	normal	NS	plasma_untarg_2,3-dihydroxy-2-methylbutyrate
plasma	100010871	NS	normal	NS	plasma_untarg_4-aminophenol sulfate (2)
plasma	100010895	NS	normal	NS	plasma_untarg_2'-O-methylcytidine
plasma	100010896	NS	normal	NS	plasma_untarg_2'-O-methyluridine
plasma	100010901	NS	normal	NS	plasma_untarg_gamma-glutamyl-alpha-lysine
plasma	100010955	NS	normal	NS	plasma_untarg_perfluorooctanesulfonate (PFOS)
plasma	100010962	NS	normal	NS	plasma_untarg_1-palmityl-GPE (O-16:0)*
plasma	100010966	NS	normal	NS	plasma_untarg_1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*
plasma	100015586	NS	normal	NS	plasma_untarg_1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*
plasma	100015587	NS	normal	NS	plasma_untarg_1-stearyl-2-docosapentaenoyl-GPC (O-18:0/22:5n3)*
plasma	100015590	NS	normal	NS	plasma_untarg_1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*
plasma	100015593	NS	normal	NS	plasma_untarg_1-stearoyl-2-docosapentaenoyl-GPE (18:0/22:5n6)*
plasma	100015594	NS	normal	NS	plasma_untarg_1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*
plasma	100015596	NS	normal	NS	plasma_untarg_1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*
plasma	100015605	NS	normal	NS	plasma_untarg_1-palmitoleoyl-2-eicosapentaenoyl-GPC (16:1/20:5)*
plasma	100015609	NS	normal	NS	plasma_untarg_N-palmitoyl-sphingadienine (d18:2/16:0)*
plasma	100015620	NS	normal	NS	plasma_untarg_lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*
plasma	100015623	NS	normal	NS	plasma_untarg_lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*
plasma	100015624	NS	normal	NS	plasma_untarg_N-behenoyl-sphingadienine (d18:2/22:0)*
plasma	100015625	NS	normal	NS	plasma_untarg_glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
plasma	100015632	NS	normal	NS	plasma_untarg_N-stearoyl-sphingadienine (d18:2/18:0)*
plasma	100015638	NS	normal	NS	plasma_untarg_2-hydroxynervonate*
plasma	100015640	NS	normal	NS	plasma_untarg_N-palmitoylserine
plasma	100015641	NS	normal	NS	plasma_untarg_N-oleoylserine
plasma	100015687	NS	normal	NS	plasma_untarg_phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*
plasma	100015688	NS	normal	NS	plasma_untarg_1-stearoyl-2-(hydroxylinoleoyl)-GPC (18:0/18:2(OH))*
plasma	100015689	NS	normal	NS	plasma_untarg_1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*
plasma	100015727	NS	normal	NS	plasma_untarg_ceramide (d16:1/24:1, d18:1/22:1)*
plasma	100015744	NS	normal	NS	plasma_untarg_ceramide (d18:2/24:1, d18:1/24:2)*
plasma	100015745	NS	normal	NS	plasma_untarg_glycosyl ceramide (d18:2/24:1, d18:1/24:2)*
plasma	100015752	NS	normal	NS	plasma_untarg_glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*
plasma	100015755	NS	normal	NS	plasma_untarg_ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*
plasma	100015759	NS	normal	NS	plasma_untarg_stearoylcholine*
plasma	100015760	NS	normal	NS	plasma_untarg_linoleoylcholine*
plasma	100015762	NS	normal	NS	plasma_untarg_docosatrienoate (22:3n6 or n9)*
plasma	100015764	NS	normal	NS	plasma_untarg_1-adrenoyl-GPE (22:4)*
plasma	100015785	NS	normal	NS	plasma_untarg_nisinate (24:6n3)
plasma	100015786	NS	normal	NS	plasma_untarg_sphingomyelin (d18:0/20:0, d16:0/22:0)*
plasma	100015787	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/19:0, d19:1/18:0)*
plasma	100015788	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/18:1, d18:1/18:2)*
plasma	100015789	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/24:2)*
plasma	100015790	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/21:0, d16:2/23:0)*
plasma	100015791	NS	normal	NS	plasma_untarg_sphingomyelin (d18:2/23:1)*
plasma	100015792	NS	normal	NS	plasma_untarg_sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*
plasma	100015793	NS	normal	NS	plasma_untarg_sphingomyelin (d17:2/16:0, d18:2/15:0)*
plasma	100015797	NS	normal	NS	plasma_untarg_heneicosapentaenoate (21:5n3)
